id,period,model,rule,piq,y,irate,rrate,pi
21,8,"NK_BGUS10","Growth",.0356114,.1449927,-.0781267,-.1069562,.0510487
21,9,"NK_BGUS10","Growth",.0288295,.1172446,-.063383,-.0866501,.0408652
21,10,"NK_BGUS10","Growth",.0232671,.0946799,-.0513128,-.0700956,.0329745
21,11,"NK_BGUS10","Growth",.0187828,.0764396,-.0414663,-.0566287,.0266227
21,12,"NK_BGUS10","Growth",.0151624,.0617049,-.0334443,-.0456868,.0215105
21,13,"NK_BGUS10","Growth",.0122425,.0498193,-.027,-.0368842,.0173637
21,14,"NK_BGUS10","Growth",.0098842,.0402227,-.0218004,-.0297805,.014018
21,15,"NK_BGUS10","Growth",.0079801,.0324744,-.017602,-.0240447,.0113173
21,16,"NK_BGUS10","Growth",.0064427,.0262183,-.0142108,-.0194124,.0091374
21,17,"NK_BGUS10","Growth",.0052016,.0211676,-.0114731,-.0156727,.0073772
21,18,"NK_BGUS10","Growth",.0041996,.0170899,-.0092629,-.0126535,.005956
21,19,"NK_BGUS10","Growth",.0033906,.0137977,-.0074785,-.0102159,.0048086
21,20,"NK_BGUS10","Growth",.0027374,.0111397,-.0060379,-.0082479,.0038823
21,21,"NK_BGUS10","Growth",.0022101,.0089938,-.0048747,-.0066591,.0031344
21,22,"NK_BGUS10","Growth",.0017843,.0072612,-.0039357,-.0053763,.0025306
21,23,"NK_BGUS10","Growth",.0014406,.0058624,-.0031775,-.0043406,.0020431
21,24,"NK_BGUS10","Growth",.0011631,.0047331,-.0025654,-.0035044,.0016495
21,25,"NK_BGUS10","Growth",.000939,.0038213,-.0020712,-.0028293,.0013318
21,26,"NK_BGUS10","Growth",.0007581,.0030852,-.0016722,-.0022843,.0010752
21,27,"NK_BGUS10","Growth",.0006121,.0024908,-.0013501,-.0018442,.0008681
21,28,"NK_BGUS10","Growth",.0004942,.002011,-.00109,-.001489,.0007009
21,29,"NK_BGUS10","Growth",.000399,.0016236,-.00088,-.0012021,.0005658
21,30,"NK_BGUS10","Growth",.0003221,.0013108,-.0007105,-.0009705,.0004568
21,31,"NK_BGUS10","Growth",.0002601,.0010583,-.0005736,-.0007836,.0003688
21,32,"NK_BGUS10","Growth",.00021,.0008544,-.0004631,-.0006326,.0002978
21,33,"NK_BGUS10","Growth",.0001695,.0006898,-.0003739,-.0005108,.0002404
21,34,"NK_BGUS10","Growth",.0001369,.0005569,-.0003019,-.0004124,.0001941
21,35,"NK_BGUS10","Growth",.0001105,.0004497,-.0002437,-.0003329,.0001567
21,36,"NK_BGUS10","Growth",.0000892,.000363,-.0001968,-.0002688,.0001265
21,37,"NK_BGUS10","Growth",.000072,.0002931,-.0001589,-.000217,.0001021
21,38,"NK_BGUS10","Growth",.0000581,.0002366,-.0001283,-.0001752,.0000825
21,39,"NK_BGUS10","Growth",.0000469,.0001911,-.0001036,-.0001415,.0000666
21,40,"NK_BGUS10","Growth",.0000379,.0001542,-.0000836,-.0001142,.0000538
21,41,"NK_BGUS10","Growth",.0000306,.0001245,-.0000675,-.0000922,.0000434
21,42,"NK_BGUS10","Growth",.0000247,.0001005,-.0000545,-.0000744,.000035
21,43,"NK_BGUS10","Growth",.0000199,.0000812,-.000044,-.0000601,.0000283
21,44,"NK_BGUS10","Growth",.0000161,.0000655,-.0000355,-.0000485,.0000228
21,45,"NK_BGUS10","Growth",.000013,.0000529,-.0000287,-.0000392,.0000184
21,46,"NK_BGUS10","Growth",.0000105,.0000427,-.0000232,-.0000316,.0000149
21,47,"NK_BGUS10","Growth",8.48e-06,.0000345,-.0000187,-.0000255,.000012
21,48,"NK_BGUS10","Growth",6.84e-06,.0000278,-.0000151,-.0000206,9.70e-06
21,49,"NK_BGUS10","Growth",5.52e-06,.0000225,-.0000122,-.0000166,7.83e-06
21,50,"NK_BGUS10","Growth",4.46e-06,.0000182,-9.84e-06,-.0000134,6.33e-06
21,51,"NK_BGUS10","Growth",3.60e-06,.0000147,-7.94e-06,-.0000108,5.11e-06
21,52,"NK_BGUS10","Growth",2.91e-06,.0000118,-6.41e-06,-8.76e-06,4.12e-06
21,53,"NK_BGUS10","Growth",2.35e-06,9.55e-06,-5.18e-06,-7.07e-06,3.33e-06
21,54,"NK_BGUS10","Growth",1.90e-06,7.71e-06,-4.18e-06,-5.71e-06,2.69e-06
21,55,"NK_BGUS10","Growth",1.53e-06,6.23e-06,-3.37e-06,-4.61e-06,2.17e-06
21,56,"NK_BGUS10","Growth",1.24e-06,5.03e-06,-2.72e-06,-3.72e-06,1.75e-06
21,57,"NK_BGUS10","Growth",9.97e-07,4.06e-06,-2.20e-06,-3.00e-06,1.41e-06
21,58,"NK_BGUS10","Growth",8.05e-07,3.28e-06,-1.78e-06,-2.43e-06,1.14e-06
21,59,"NK_BGUS10","Growth",6.50e-07,2.65e-06,-1.43e-06,-1.96e-06,9.22e-07
21,60,"NK_BGUS10","Growth",5.25e-07,2.14e-06,-1.16e-06,-1.58e-06,7.44e-07
21,61,"NK_BGUS10","Growth",4.24e-07,1.72e-06,-9.35e-07,-1.28e-06,6.01e-07
21,62,"NK_BGUS10","Growth",3.42e-07,1.39e-06,-7.55e-07,-1.03e-06,4.85e-07
21,63,"NK_BGUS10","Growth",2.76e-07,1.12e-06,-6.09e-07,-8.32e-07,3.92e-07
21,64,"NK_BGUS10","Growth",2.23e-07,9.07e-07,-4.92e-07,-6.72e-07,3.16e-07
21,65,"NK_BGUS10","Growth",1.80e-07,7.33e-07,-3.97e-07,-5.42e-07,2.55e-07
21,66,"NK_BGUS10","Growth",1.45e-07,5.92e-07,-3.21e-07,-4.38e-07,2.06e-07
21,67,"NK_BGUS10","Growth",1.17e-07,4.78e-07,-2.59e-07,-3.54e-07,1.66e-07
21,68,"NK_BGUS10","Growth",9.47e-08,3.86e-07,-2.09e-07,-2.85e-07,1.34e-07
21,69,"NK_BGUS10","Growth",7.65e-08,3.11e-07,-1.69e-07,-2.31e-07,1.08e-07
21,70,"NK_BGUS10","Growth",6.18e-08,2.51e-07,-1.36e-07,-1.86e-07,8.76e-08
21,71,"NK_BGUS10","Growth",4.99e-08,2.03e-07,-1.10e-07,-1.50e-07,7.07e-08
21,72,"NK_BGUS10","Growth",4.03e-08,1.64e-07,-8.88e-08,-1.21e-07,5.71e-08
21,73,"NK_BGUS10","Growth",3.25e-08,1.32e-07,-7.17e-08,-9.79e-08,4.61e-08
21,74,"NK_BGUS10","Growth",2.62e-08,1.07e-07,-5.79e-08,-7.91e-08,3.72e-08
21,75,"NK_BGUS10","Growth",2.12e-08,8.62e-08,-4.67e-08,-6.38e-08,3.00e-08
21,76,"NK_BGUS10","Growth",1.71e-08,6.96e-08,-3.77e-08,-5.15e-08,2.43e-08
21,77,"NK_BGUS10","Growth",1.38e-08,5.62e-08,-3.05e-08,-4.16e-08,1.96e-08
21,78,"NK_BGUS10","Growth",1.11e-08,4.54e-08,-2.46e-08,-3.36e-08,1.58e-08
21,79,"NK_BGUS10","Growth",9.00e-09,3.66e-08,-1.99e-08,-2.72e-08,1.28e-08
21,80,"NK_BGUS10","Growth",7.27e-09,2.96e-08,-1.60e-08,-2.19e-08,1.03e-08
21,81,"NK_BGUS10","Growth",5.87e-09,2.39e-08,-1.29e-08,-1.76e-08,8.32e-09
21,82,"NK_BGUS10","Growth",4.74e-09,1.93e-08,-1.04e-08,-1.42e-08,6.72e-09
21,83,"NK_BGUS10","Growth",3.82e-09,1.56e-08,-8.44e-09,-1.15e-08,5.42e-09
21,84,"NK_BGUS10","Growth",3.09e-09,1.26e-08,-6.81e-09,-9.30e-09,4.38e-09
21,85,"NK_BGUS10","Growth",2.49e-09,1.01e-08,-5.50e-09,-7.51e-09,3.54e-09
21,86,"NK_BGUS10","Growth",2.01e-09,8.19e-09,-4.44e-09,-6.06e-09,2.85e-09
21,87,"NK_BGUS10","Growth",1.62e-09,6.61e-09,-3.58e-09,-4.89e-09,2.30e-09
21,88,"NK_BGUS10","Growth",1.31e-09,5.34e-09,-2.89e-09,-3.95e-09,1.86e-09
21,89,"NK_BGUS10","Growth",1.06e-09,4.31e-09,-2.34e-09,-3.20e-09,1.50e-09
21,90,"NK_BGUS10","Growth",8.55e-10,3.48e-09,-1.89e-09,-2.58e-09,1.21e-09
21,91,"NK_BGUS10","Growth",6.90e-10,2.81e-09,-1.52e-09,-2.08e-09,9.79e-10
21,92,"NK_BGUS10","Growth",5.57e-10,2.27e-09,-1.23e-09,-1.68e-09,7.91e-10
21,93,"NK_BGUS10","Growth",4.50e-10,1.83e-09,-9.93e-10,-1.36e-09,6.38e-10
21,94,"NK_BGUS10","Growth",3.63e-10,1.48e-09,-8.01e-10,-1.09e-09,5.15e-10
21,95,"NK_BGUS10","Growth",2.93e-10,1.19e-09,-6.47e-10,-8.84e-10,4.16e-10
21,96,"NK_BGUS10","Growth",2.37e-10,9.64e-10,-5.22e-10,-7.13e-10,3.36e-10
21,97,"NK_BGUS10","Growth",1.91e-10,7.78e-10,-4.22e-10,-5.76e-10,2.71e-10
21,98,"NK_BGUS10","Growth",1.54e-10,6.28e-10,-3.41e-10,-4.66e-10,2.19e-10
21,99,"NK_BGUS10","Growth",1.25e-10,5.07e-10,-2.75e-10,0,1.77e-10
22,1,"NK_BGUS10","Inertial_Taylor",.2139478,.7821543,-.8821731,-.9402236,.053487
22,2,"NK_BGUS10","Inertial_Taylor",.0580505,.4137808,-.5844074,-.6287691,.0679996
22,3,"NK_BGUS10","Inertial_Taylor",.0443617,.269088,-.3750108,-.4015807,.07909
22,4,"NK_BGUS10","Inertial_Taylor",.0265699,.1663467,-.2283151,-.2453799,.0857325
22,5,"NK_BGUS10","Inertial_Taylor",.0170648,.1052022,-.1443941,-.1550767,.0365118
22,6,"NK_BGUS10","Inertial_Taylor",.0106826,.066128,-.0907784,-.0975103,.0246698
22,7,"NK_BGUS10","Inertial_Taylor",.0067319,.0416301,-.0571567,-.0613912,.0152623
22,8,"NK_BGUS10","Inertial_Taylor",.0042345,.0261948,-.0359637,-.0386289,.0096784
22,9,"NK_BGUS10","Inertial_Taylor",.0026651,.0164849,-.0226328,-.0243098,.0060785
22,10,"NK_BGUS10","Inertial_Taylor",.0016771,.0103739,-.0142427,-.0152981,.0038271
22,11,"NK_BGUS10","Inertial_Taylor",.0010554,.0065283,-.0089629,-.0096271,.002408
22,12,"NK_BGUS10","Inertial_Taylor",.0006642,.0041083,-.0056404,-.0060583,.0015154
22,13,"NK_BGUS10","Inertial_Taylor",.000418,.0025853,-.0035495,-.0038125,.0009537
22,14,"NK_BGUS10","Inertial_Taylor",.000263,.001627,-.0022337,-.0023992,.0006001
22,15,"NK_BGUS10","Inertial_Taylor",.0001655,.0010238,-.0014057,-.0015098,.0003777
22,16,"NK_BGUS10","Inertial_Taylor",.0001042,.0006443,-.0008846,-.0009501,.0002377
22,17,"NK_BGUS10","Inertial_Taylor",.0000655,.0004055,-.0005567,-.0005979,.0001496
22,18,"NK_BGUS10","Inertial_Taylor",.0000413,.0002552,-.0003503,-.0003763,.0000941
22,19,"NK_BGUS10","Inertial_Taylor",.000026,.0001606,-.0002205,-.0002368,.0000592
22,20,"NK_BGUS10","Inertial_Taylor",.0000163,.000101,-.0001387,-.000149,.0000373
22,21,"NK_BGUS10","Inertial_Taylor",.0000103,.0000636,-.0000873,-.0000938,.0000235
22,22,"NK_BGUS10","Inertial_Taylor",6.47e-06,.00004,-.0000549,-.000059,.0000148
22,23,"NK_BGUS10","Inertial_Taylor",4.07e-06,.0000252,-.0000346,-.0000371,9.29e-06
22,24,"NK_BGUS10","Inertial_Taylor",2.56e-06,.0000158,-.0000218,-.0000234,5.85e-06
22,25,"NK_BGUS10","Inertial_Taylor",1.61e-06,9.97e-06,-.0000137,-.0000147,3.68e-06
22,26,"NK_BGUS10","Inertial_Taylor",1.01e-06,6.28e-06,-8.62e-06,-9.25e-06,2.32e-06
22,27,"NK_BGUS10","Inertial_Taylor",6.38e-07,3.95e-06,-5.42e-06,-5.82e-06,1.46e-06
22,28,"NK_BGUS10","Inertial_Taylor",4.02e-07,2.49e-06,-3.41e-06,-3.67e-06,9.17e-07
22,29,"NK_BGUS10","Inertial_Taylor",2.53e-07,1.56e-06,-2.15e-06,-2.31e-06,5.77e-07
22,30,"NK_BGUS10","Inertial_Taylor",1.59e-07,9.84e-07,-1.35e-06,-1.45e-06,3.63e-07
22,31,"NK_BGUS10","Inertial_Taylor",1.00e-07,6.19e-07,-8.50e-07,-9.13e-07,2.28e-07
22,32,"NK_BGUS10","Inertial_Taylor",6.30e-08,3.90e-07,-5.35e-07,-5.75e-07,1.44e-07
22,33,"NK_BGUS10","Inertial_Taylor",3.97e-08,2.45e-07,-3.37e-07,-3.62e-07,9.05e-08
22,34,"NK_BGUS10","Inertial_Taylor",2.50e-08,1.54e-07,-2.12e-07,-2.28e-07,5.69e-08
22,35,"NK_BGUS10","Inertial_Taylor",1.57e-08,9.71e-08,-1.33e-07,-1.43e-07,3.58e-08
22,36,"NK_BGUS10","Inertial_Taylor",9.88e-09,6.11e-08,-8.39e-08,-9.01e-08,2.25e-08
22,37,"NK_BGUS10","Inertial_Taylor",6.22e-09,3.85e-08,-5.28e-08,-5.67e-08,1.42e-08
22,38,"NK_BGUS10","Inertial_Taylor",3.91e-09,2.42e-08,-3.32e-08,-3.57e-08,8.93e-09
22,39,"NK_BGUS10","Inertial_Taylor",2.46e-09,1.52e-08,-2.09e-08,-2.24e-08,5.62e-09
22,40,"NK_BGUS10","Inertial_Taylor",1.55e-09,9.59e-09,-1.32e-08,-1.42e-08,3.54e-09
22,41,"NK_BGUS10","Inertial_Taylor",9.75e-10,6.03e-09,-8.28e-09,-8.89e-09,2.23e-09
22,42,"NK_BGUS10","Inertial_Taylor",6.14e-10,3.80e-09,-5.21e-09,-5.60e-09,1.40e-09
22,43,"NK_BGUS10","Inertial_Taylor",3.86e-10,2.39e-09,-3.28e-09,-3.52e-09,8.81e-10
22,44,"NK_BGUS10","Inertial_Taylor",2.43e-10,1.50e-09,-2.06e-09,-2.21e-09,5.55e-10
22,45,"NK_BGUS10","Inertial_Taylor",1.53e-10,9.46e-10,-1.30e-09,-1.40e-09,3.49e-10
22,46,"NK_BGUS10","Inertial_Taylor",9.63e-11,5.95e-10,-8.17e-10,-8.78e-10,2.20e-10
22,47,"NK_BGUS10","Inertial_Taylor",6.06e-11,3.75e-10,-5.14e-10,-5.52e-10,1.38e-10
22,48,"NK_BGUS10","Inertial_Taylor",3.81e-11,2.36e-10,-3.24e-10,-3.48e-10,8.70e-11
22,49,"NK_BGUS10","Inertial_Taylor",2.40e-11,1.48e-10,-2.04e-10,-2.19e-10,5.47e-11
22,50,"NK_BGUS10","Inertial_Taylor",1.51e-11,9.34e-11,-1.28e-10,-1.37e-10,3.44e-11
22,51,"NK_BGUS10","Inertial_Taylor",9.50e-12,5.88e-11,-8.07e-11,-8.67e-11,2.17e-11
22,52,"NK_BGUS10","Inertial_Taylor",5.98e-12,3.70e-11,-5.08e-11,-5.46e-11,1.36e-11
22,53,"NK_BGUS10","Inertial_Taylor",3.76e-12,2.33e-11,-3.20e-11,-3.44e-11,8.58e-12
22,54,"NK_BGUS10","Inertial_Taylor",2.37e-12,1.46e-11,-2.01e-11,-2.16e-11,5.40e-12
22,55,"NK_BGUS10","Inertial_Taylor",1.49e-12,9.22e-12,-1.27e-11,-1.36e-11,3.40e-12
22,56,"NK_BGUS10","Inertial_Taylor",9.38e-13,5.80e-12,-7.96e-12,-8.55e-12,2.14e-12
22,57,"NK_BGUS10","Inertial_Taylor",5.90e-13,3.65e-12,-5.01e-12,-5.38e-12,1.35e-12
22,58,"NK_BGUS10","Inertial_Taylor",3.71e-13,2.30e-12,-3.15e-12,-3.38e-12,8.47e-13
22,59,"NK_BGUS10","Inertial_Taylor",2.34e-13,1.45e-12,-1.98e-12,-2.13e-12,5.33e-13
22,60,"NK_BGUS10","Inertial_Taylor",1.47e-13,9.10e-13,-1.25e-12,-1.34e-12,3.36e-13
22,61,"NK_BGUS10","Inertial_Taylor",9.25e-14,5.72e-13,-7.86e-13,-8.44e-13,2.11e-13
22,62,"NK_BGUS10","Inertial_Taylor",5.82e-14,3.60e-13,-4.95e-13,-5.32e-13,1.33e-13
22,63,"NK_BGUS10","Inertial_Taylor",3.66e-14,2.27e-13,-3.11e-13,-3.34e-13,8.36e-14
22,64,"NK_BGUS10","Inertial_Taylor",2.31e-14,1.43e-13,-1.96e-13,-2.10e-13,5.26e-14
22,65,"NK_BGUS10","Inertial_Taylor",1.45e-14,8.98e-14,-1.23e-13,-1.32e-13,3.31e-14
22,66,"NK_BGUS10","Inertial_Taylor",9.13e-15,5.65e-14,-7.76e-14,-8.34e-14,2.08e-14
22,67,"NK_BGUS10","Inertial_Taylor",5.75e-15,3.56e-14,-4.88e-14,-5.24e-14,1.31e-14
22,68,"NK_BGUS10","Inertial_Taylor",3.62e-15,2.24e-14,-3.07e-14,-3.30e-14,8.25e-15
22,69,"NK_BGUS10","Inertial_Taylor",2.28e-15,1.41e-14,-1.93e-14,-2.07e-14,5.19e-15
22,70,"NK_BGUS10","Inertial_Taylor",1.43e-15,8.86e-15,-1.22e-14,-1.31e-14,3.27e-15
22,71,"NK_BGUS10","Inertial_Taylor",9.02e-16,5.58e-15,-7.66e-15,-8.23e-15,2.05e-15
22,72,"NK_BGUS10","Inertial_Taylor",5.69e-16,3.51e-15,-4.82e-15,-5.17e-15,1.29e-15
22,73,"NK_BGUS10","Inertial_Taylor",3.54e-16,2.21e-15,-3.04e-15,-3.26e-15,8.12e-16
22,74,"NK_BGUS10","Inertial_Taylor",2.22e-16,1.39e-15,-1.92e-15,-2.06e-15,5.13e-16
22,75,"NK_BGUS10","Inertial_Taylor",1.39e-16,8.74e-16,-1.21e-15,-1.30e-15,3.19e-16
22,76,"NK_BGUS10","Inertial_Taylor",9.02e-17,5.52e-16,-7.49e-16,-8.04e-16,2.01e-16
22,77,"NK_BGUS10","Inertial_Taylor",5.55e-17,3.47e-16,-4.72e-16,-5.07e-16,1.25e-16
22,78,"NK_BGUS10","Inertial_Taylor",3.47e-17,2.19e-16,-3.05e-16,-3.26e-16,8.33e-17
22,79,"NK_BGUS10","Inertial_Taylor",2.08e-17,1.35e-16,-1.94e-16,-2.08e-16,4.86e-17
22,80,"NK_BGUS10","Inertial_Taylor",1.39e-17,8.67e-17,-1.25e-16,-1.32e-16,3.47e-17
22,81,"NK_BGUS10","Inertial_Taylor",6.94e-18,5.55e-17,-6.94e-17,-7.63e-17,2.08e-17
22,82,"NK_BGUS10","Inertial_Taylor",6.94e-18,3.47e-17,-4.16e-17,-4.16e-17,1.39e-17
22,83,"NK_BGUS10","Inertial_Taylor",0,2.08e-17,-2.78e-17,-2.78e-17,6.94e-18
22,84,"NK_BGUS10","Inertial_Taylor",0,1.39e-17,-1.39e-17,-1.39e-17,6.94e-18
22,85,"NK_BGUS10","Inertial_Taylor",0,6.94e-18,-1.39e-17,-1.39e-17,0
22,86,"NK_BGUS10","Inertial_Taylor",0,6.94e-18,-1.39e-17,-1.39e-17,0
22,87,"NK_BGUS10","Inertial_Taylor",0,3.47e-18,0,0,0
22,88,"NK_BGUS10","Inertial_Taylor",0,3.47e-18,0,0,0
22,89,"NK_BGUS10","Inertial_Taylor",0,0,0,0,0
22,90,"NK_BGUS10","Inertial_Taylor",0,0,0,0,0
22,91,"NK_BGUS10","Inertial_Taylor",0,0,0,0,0
22,92,"NK_BGUS10","Inertial_Taylor",0,0,0,0,0
22,93,"NK_BGUS10","Inertial_Taylor",0,0,0,0,0
22,94,"NK_BGUS10","Inertial_Taylor",0,0,0,0,0
22,95,"NK_BGUS10","Inertial_Taylor",0,0,0,0,0
22,96,"NK_BGUS10","Inertial_Taylor",0,0,0,0,0
22,97,"NK_BGUS10","Inertial_Taylor",0,0,0,0,0
22,98,"NK_BGUS10","Inertial_Taylor",0,0,0,0,0
22,99,"NK_BGUS10","Inertial_Taylor",0,0,0,0,0
23,1,"NK_BGUS10","Taylor",.0572591,.2435042,-.8567758,-.8312681,.0143148
23,2,"NK_BGUS10","Taylor",-.0255076,-.0310921,-.0036393,-.0056125,.0079379
23,3,"NK_BGUS10","Taylor",.0019732,-.001445,.0119242,.0120715,.0084312
23,4,"NK_BGUS10","Taylor",-.0001473,-.0012415,.0119708,.0113851,.0083943
23,5,"NK_BGUS10","Taylor",.0005857,.0021159,-.0076031,-.0073398,-.005774
23,6,"NK_BGUS10","Taylor",-.0002633,-.0004463,.0005825,.0005474,.0005371
23,7,"NK_BGUS10","Taylor",.0000351,8.38e-06,.000083,.0000874,.0000526
23,8,"NK_BGUS10","Taylor",-4.42e-06,-.0000175,.0001236,.0001176,.0000883
23,9,"NK_BGUS10","Taylor",6.03e-06,.0000204,-.0000748,-.000072,-.0000566
23,10,"NK_BGUS10","Taylor",-2.78e-06,-5.34e-06,.00001,9.54e-06,8.47e-06
23,11,"NK_BGUS10","Taylor",4.95e-07,4.20e-07,-4.07e-08,4.04e-08,-1.67e-07
23,12,"NK_BGUS10","Taylor",-8.11e-08,-2.25e-07,1.26e-06,1.20e-06,9.17e-07
23,13,"NK_BGUS10","Taylor",6.41e-08,2.04e-07,-7.60e-07,-7.30e-07,-5.75e-07
23,14,"NK_BGUS10","Taylor",-2.96e-08,-6.13e-08,1.37e-07,1.31e-07,1.12e-07
23,15,"NK_BGUS10","Taylor",6.41e-09,7.94e-09,-1.11e-08,-9.86e-09,-1.01e-08
23,16,"NK_BGUS10","Taylor",-1.24e-09,-2.89e-09,1.34e-08,1.27e-08,9.91e-09
23,17,"NK_BGUS10","Taylor",7.04e-10,2.11e-09,-7.85e-09,-7.53e-09,-5.94e-09
23,18,"NK_BGUS10","Taylor",-3.20e-10,-6.93e-10,1.73e-09,1.65e-09,1.39e-09
23,19,"NK_BGUS10","Taylor",7.93e-11,1.19e-10,-2.32e-10,-2.15e-10,-1.94e-10
23,20,"NK_BGUS10","Taylor",-1.73e-11,-3.72e-11,1.49e-10,1.41e-10,1.12e-10
23,21,"NK_BGUS10","Taylor",7.95e-12,2.25e-11,-8.24e-11,-7.89e-11,-6.24e-11
23,22,"NK_BGUS10","Taylor",-3.49e-12,-7.79e-12,2.10e-11,2.00e-11,1.66e-11
23,23,"NK_BGUS10","Taylor",9.55e-13,1.61e-12,-3.65e-12,-3.42e-12,-2.97e-12
23,24,"NK_BGUS10","Taylor",-2.29e-13,-4.74e-13,1.71e-12,1.62e-12,1.30e-12
23,25,"NK_BGUS10","Taylor",9.17e-14,2.44e-13,-8.80e-13,-8.41e-13,-6.68e-13
23,26,"NK_BGUS10","Taylor",-3.86e-14,-8.76e-14,2.49e-13,2.38e-13,1.95e-13
23,27,"NK_BGUS10","Taylor",1.13e-14,2.07e-14,-5.12e-14,-4.83e-14,-4.11e-14
23,28,"NK_BGUS10","Taylor",-2.91e-15,-5.97e-15,2.01e-14,1.90e-14,1.54e-14
23,29,"NK_BGUS10","Taylor",1.07e-15,2.71e-15,-9.55e-15,-9.12e-15,-7.27e-15
23,30,"NK_BGUS10","Taylor",-4.30e-16,-9.89e-16,2.90e-15,2.77e-15,2.27e-15
23,31,"NK_BGUS10","Taylor",1.32e-16,2.57e-16,-6.80e-16,-6.45e-16,-5.34e-16
23,32,"NK_BGUS10","Taylor",-3.47e-17,-7.29e-17,2.36e-16,2.22e-16,1.87e-16
23,33,"NK_BGUS10","Taylor",1.39e-17,3.12e-17,-1.11e-16,-1.04e-16,-8.33e-17
23,34,"NK_BGUS10","Taylor",-6.94e-18,-1.04e-17,2.78e-17,2.78e-17,2.78e-17
23,35,"NK_BGUS10","Taylor",0,3.47e-18,-1.39e-17,-1.39e-17,-6.94e-18
23,36,"NK_BGUS10","Taylor",0,0,0,0,0
23,37,"NK_BGUS10","Taylor",0,0,0,0,0
23,38,"NK_BGUS10","Taylor",0,0,0,0,0
23,39,"NK_BGUS10","Taylor",0,0,0,0,0
23,40,"NK_BGUS10","Taylor",0,0,0,0,0
23,41,"NK_BGUS10","Taylor",0,0,0,0,0
23,42,"NK_BGUS10","Taylor",0,0,0,0,0
23,43,"NK_BGUS10","Taylor",0,0,0,0,0
23,44,"NK_BGUS10","Taylor",0,0,0,0,0
23,45,"NK_BGUS10","Taylor",0,0,0,0,0
23,46,"NK_BGUS10","Taylor",0,0,0,0,0
23,47,"NK_BGUS10","Taylor",0,0,0,0,0
23,48,"NK_BGUS10","Taylor",0,0,0,0,0
23,49,"NK_BGUS10","Taylor",0,0,0,0,0
23,50,"NK_BGUS10","Taylor",0,0,0,0,0
23,51,"NK_BGUS10","Taylor",0,0,0,0,0
23,52,"NK_BGUS10","Taylor",0,0,0,0,0
23,53,"NK_BGUS10","Taylor",0,0,0,0,0
23,54,"NK_BGUS10","Taylor",0,0,0,0,0
23,55,"NK_BGUS10","Taylor",0,0,0,0,0
23,56,"NK_BGUS10","Taylor",0,0,0,0,0
23,57,"NK_BGUS10","Taylor",0,0,0,0,0
23,58,"NK_BGUS10","Taylor",0,0,0,0,0
23,59,"NK_BGUS10","Taylor",0,0,0,0,0
23,60,"NK_BGUS10","Taylor",0,0,0,0,0
23,61,"NK_BGUS10","Taylor",0,0,0,0,0
23,62,"NK_BGUS10","Taylor",0,0,0,0,0
23,63,"NK_BGUS10","Taylor",0,0,0,0,0
23,64,"NK_BGUS10","Taylor",0,0,0,0,0
23,65,"NK_BGUS10","Taylor",0,0,0,0,0
23,66,"NK_BGUS10","Taylor",0,0,0,0,0
23,67,"NK_BGUS10","Taylor",0,0,0,0,0
23,68,"NK_BGUS10","Taylor",0,0,0,0,0
23,69,"NK_BGUS10","Taylor",0,0,0,0,0
23,70,"NK_BGUS10","Taylor",0,0,0,0,0
23,71,"NK_BGUS10","Taylor",0,0,0,0,0
23,72,"NK_BGUS10","Taylor",0,0,0,0,0
23,73,"NK_BGUS10","Taylor",0,0,0,0,0
23,74,"NK_BGUS10","Taylor",0,0,0,0,0
23,75,"NK_BGUS10","Taylor",0,0,0,0,0
23,76,"NK_BGUS10","Taylor",0,0,0,0,0
23,77,"NK_BGUS10","Taylor",0,0,0,0,0
23,78,"NK_BGUS10","Taylor",0,0,0,0,0
23,79,"NK_BGUS10","Taylor",0,0,0,0,0
23,80,"NK_BGUS10","Taylor",0,0,0,0,0
23,81,"NK_BGUS10","Taylor",0,0,0,0,0
23,82,"NK_BGUS10","Taylor",0,0,0,0,0
23,83,"NK_BGUS10","Taylor",0,0,0,0,0
23,84,"NK_BGUS10","Taylor",0,0,0,0,0
23,85,"NK_BGUS10","Taylor",0,0,0,0,0
23,86,"NK_BGUS10","Taylor",0,0,0,0,0
23,87,"NK_BGUS10","Taylor",0,0,0,0,0
23,88,"NK_BGUS10","Taylor",0,0,0,0,0
23,89,"NK_BGUS10","Taylor",0,0,0,0,0
23,90,"NK_BGUS10","Taylor",0,0,0,0,0
23,91,"NK_BGUS10","Taylor",0,0,0,0,0
23,92,"NK_BGUS10","Taylor",0,0,0,0,0
23,93,"NK_BGUS10","Taylor",0,0,0,0,0
23,94,"NK_BGUS10","Taylor",0,0,0,0,0
23,95,"NK_BGUS10","Taylor",0,0,0,0,0
23,96,"NK_BGUS10","Taylor",0,0,0,0,0
23,97,"NK_BGUS10","Taylor",0,0,0,0,0
23,98,"NK_BGUS10","Taylor",0,0,0,0,0
23,99,"NK_BGUS10","Taylor",0,0,0,0,0
24,1,"NK_CFP10","Growth",.9171603,2.772897,-.5674042,-1.023692,.2292901
24,2,"NK_CFP10","Growth",.4562882,1.173377,-.1501202,-.4303982,.3433621
24,3,"NK_CFP10","Growth",.280278,.5008802,.1050568,-.1151474,.4134316
24,4,"NK_CFP10","Growth",.2202042,.3209623,.2945939,.1058359,.4684826
